_id,Product ID,URL,Genedr,UPC,Brand,Title,Model,Variations,Polarized,Price,Description,Image URLs,Product Details,Frame Color,Frame Material,Frame Shape,LensMaterial,Model Number,Lens Color,Size & Fit,Bridge Size,Lense Size,Size,Feature Technology
69329c4cd842073f569912a1,3074457345618670133,https://www.sunglasshut.com/ca-en/ray-ban/rb4425-8056262145548,male,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB4425 Teru,/wcs/resources/store/10154/products/3074457345618670133/variants?pdpGroupByValue=RB4425+Teru_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban Teru sunglasses are a stylish choice for those looking for something unique and different. These unisex shades feature a polished black frame and dark blue polarized lenses, which offer 100% UV protection. The rectangle shape provides a modern look that is perfect for any occasion.",,"Ray-Ban Teru sunglasses are a stylish choice for those looking for something unique and different. These unisex shades feature a polished black frame and dark blue polarized lenses, which offer 100% UV protection. The rectangle shape provides a modern look that is perfect for any occasion.",0,,,Polycarbonate,RB4425,,(0-)_size,,, (0-)_size,Classic
69329c4dd842073f569912a2,3074457345618452056,https://www.sunglasshut.com/ca-en/ray-ban/rb2132m-8056597148474,male,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB2132M Scuderia Ferrari Collection,/wcs/resources/store/10154/products/3074457345618452056/variants?pdpGroupByValue=RB2132M+Scuderia+Ferrari+Collection_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban RB2132M Scuderia Ferrari Collection is a square shape sunglass that pays tribute to the racing heritage of both brands. The matte black frame, with its iconic front and top bar, is paired with silver flash mirrored lenses for a modern yet timeless look that's perfect for any occasion.",,"Ray-Ban RB2132M Scuderia Ferrari Collection is a square shape sunglass that pays tribute to the racing heritage of both brands. The matte black frame, with its iconic front and top bar, is paired with silver flash mirrored lenses for a modern yet timeless look that's perfect for any occasion.",0,,,Crystal,RB2132M,,(0-)_size,,, (0-)_size,Mirror & Flash
69329c4fd842073f569912a3,3074457345618396889,https://www.sunglasshut.com/ca-en/michael-kors/mk2023-725125963343,unisex,410000404058,Michael Kors,Michael Kors sunglasses,MK2023 Adrianna III,/wcs/resources/store/10154/products/3074457345618396889/variants?pdpGroupByValue=MK2023+Adrianna+III_SUN&categoryId=3074457345626651873,False,29.99,"A modern twist on a timeless design, Michael Kors Adrianna III sunglasses are an instant style icon. The round dark tortoise frame and brown gredient polarized lenses exude sophistication, while the iconic key bridge adds an element of fun to this versatile style. Elevated by the premium acetate construction, these shades seamlessly blend designer flair with everyday wearability.",,"A modern twist on a timeless design, Michael Kors Adrianna III sunglasses are an instant style icon. The round dark tortoise frame and brown gredient polarized lenses exude sophistication, while the iconic key bridge adds an element of fun to this versatile style. Elevated by the premium acetate construction, these shades seamlessly blend designer flair with everyday wearability.",0,,,Polycarbonate,MK2023,,(0-)_size,,, (0-)_size,Gradient
69329c50d842073f569912a4,3074457345618628517,https://www.sunglasshut.com/ca-en/ray-ban/rb3701-8056597728362,male,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB3701,/wcs/resources/store/10154/products/3074457345618628517/variants?pdpGroupByValue=RB3701_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban RB3701 sunglasses are a modern take on the iconic rectangle shape. The gold frame and purple/gold lenses with chromance technology treatment add a stylish touch to your look while keeping it casual and cool. These polarized sunglasses will keep you feeling comfortable in any situation, whether you're lounging by the beach or hitting the dance floor for some samba fun. Available with lens contrast enhancement technology.",,"Ray-Ban RB3701 sunglasses are a modern take on the iconic rectangle shape. The gold frame and purple/gold lenses with chromance technology treatment add a stylish touch to your look while keeping it casual and cool. These polarized sunglasses will keep you feeling comfortable in any situation, whether you're lounging by the beach or hitting the dance floor for some samba fun. Available with lens contrast enhancement technology.",0,,,Polycarbonate,RB3701,,(0-)_size,,, (0-)_size,Classic
69329c52d842073f569912a5,3074457345618690915,https://www.sunglasshut.com/ca-en/oakley/oo9480-888392642622,unisex,410000404058,Oakley,Oakley sunglasses,OO9480 Sielo SQ,/wcs/resources/store/10154/products/3074457345618690915/variants?pdpGroupByValue=OO9480+Sielo+SQ_SUN&categoryId=3074457345626651863,False,29.99,"The Oakley Sielo SQ sunglasses are designed with a rectangle shape that offers versatile style for everyday wear. Built with O Matter™ frame material for comfort and durability, these matte black tortoise frames feature polarized lenses in prizm black color, providing optimal vision and clarity while reducing glare. Elevate your look with the iconic style of the Oakley Sielo SQ sunglasses, featuring a matte finish on the inner side of the temples to match the front frame color.",,"The Oakley Sielo SQ sunglasses are designed with a rectangle shape that offers versatile style for everyday wear. Built with O Matter™ frame material for comfort and durability, these matte black tortoise frames feature polarized lenses in prizm black color, providing optimal vision and clarity while reducing glare. Elevate your look with the iconic style of the Oakley Sielo SQ sunglasses, featuring a matte finish on the inner side of the temples to match the front frame color.",0,,,Polycarbonate,OO9480,,(0-)_size,,, (0-)_size,Mirror & Flash
69329c53d842073f569912a6,3074457345618707746,https://www.sunglasshut.com/ca-en/burberry/be3163-8056262458327,male,410000404058,Burberry,Burberry sunglasses,BE3163,/wcs/resources/store/10154/products/3074457345618707746/variants?pdpGroupByValue=BE3163_SUN&categoryId=3074457345626651871,False,29.99,"Elevate your style with Burberry BE3163 sunglasses, a perfect blend of timeless elegance and contemporary flair. The solid dark grey lenses exude sophistication, while the matte grey metal frames add a touch of urban edge. These shades are crafted in rectangle shape that effortlessly complements any outfit from casual to formal. Elevated by its iconic check pattern on the temples, this exquisite design showcases the brand's rich heritage and modern aesthetic for an unmistakable allure.",,"Elevate your style with Burberry BE3163 sunglasses, a perfect blend of timeless elegance and contemporary flair. The solid dark grey lenses exude sophistication, while the matte grey metal frames add a touch of urban edge. These shades are crafted in rectangle shape that effortlessly complements any outfit from casual to formal. Elevated by its iconic check pattern on the temples, this exquisite design showcases the brand's rich heritage and modern aesthetic for an unmistakable allure.",0,,,Polyamide Bio,BE3163,,(0-)_size,,, (0-)_size,Classic
69329c55d842073f569912a7,3074457345618602412,https://www.sunglasshut.com/ca-en/versace/ve4426bu-8056597686112,unisex,410000404058,Versace,Versace sunglasses,VE4426BU,/wcs/resources/store/10154/products/3074457345618602412/variants?pdpGroupByValue=VE4426BU_SUN&categoryId=3074457345626651843,False,29.99,"Elevate your style with Versace VE4426BU sunglasses, a perfect blend of sophistication and versatility. The solid dark grey lenses exude timeless elegance, while the oval frame shape adds a touch of contemporary flair. Featuring strass embellishments on the front and temples, these sunglasses showcase exquisite craftsmanship that is synonymous with the fashion house's iconic designs. Crafted in white color with polished finish, this exquisite pair embodies understated luxury at its finest.",,"Elevate your style with Versace VE4426BU sunglasses, a perfect blend of sophistication and versatility. The solid dark grey lenses exude timeless elegance, while the oval frame shape adds a touch of contemporary flair. Featuring strass embellishments on the front and temples, these sunglasses showcase exquisite craftsmanship that is synonymous with the fashion house's iconic designs. Crafted in white color with polished finish, this exquisite pair embodies understated luxury at its finest.",0,,,Polyamide,VE4426BU,,(0-)_size,,, (0-)_size,Classic
69329c56d842073f569912a8,3074457345618399595,https://www.sunglasshut.com/ca-en/versace/ve2207q-8053672996494,male,410000404058,Versace,Versace sunglasses,VE2207Q,/wcs/resources/store/10154/products/3074457345618399595/variants?pdpGroupByValue=VE2207Q_SUN&categoryId=3074457345626651843,False,29.99,"Experience the allure of Versace VE2207Q sunglasses. These gold-colored metal square frames are paired with dark grey lenses, creating an elegant and sophisticated look. With their solid color treatment, these shades exude timeless appeal that seamlessly merges traditional aesthetics with contemporary flair. Embrace the captivating charm of this exquisite fusion of styles and discover your new favorite pair from the exclusive collection by Versace.",,"Experience the allure of Versace VE2207Q sunglasses. These gold-colored metal square frames are paired with dark grey lenses, creating an elegant and sophisticated look. With their solid color treatment, these shades exude timeless appeal that seamlessly merges traditional aesthetics with contemporary flair. Embrace the captivating charm of this exquisite fusion of styles and discover your new favorite pair from the exclusive collection by Versace.",0,,,Polyamide,VE2207Q,,(0-)_size,,, (0-)_size,Classic
69329c58d842073f569912a9,3074457345618644720,https://www.sunglasshut.com/ca-en/celine/cl000380-192337121326,unisex,410000404058,Celine,Celine sunglasses,CL40238U,/wcs/resources/store/10154/products/3074457345618644720/variants?pdpGroupByValue=CL40238U_SUN&categoryId=3074457345626665328,False,29.99,"Elevate your style with Celine CL40238U sunglasses, where iconic oval shape meets audacious black shiny frame. The solid blue lenses provide a touch of elegance to this captivating design that will add irresistible allure to any outfit. With its cutting edge yet timeless appeal, embrace the fusion of past and present in these shades crafted from premium quality materials for enduring wearability.",,"Elevate your style with Celine CL40238U sunglasses, where iconic oval shape meets audacious black shiny frame. The solid blue lenses provide a touch of elegance to this captivating design that will add irresistible allure to any outfit. With its cutting edge yet timeless appeal, embrace the fusion of past and present in these shades crafted from premium quality materials for enduring wearability.",0,,,Polyamide,CL40238U,,(0-)_size,,, (0-)_size,Classic
69329c59d842073f569912aa,3074457345618730301,https://www.sunglasshut.com/ca-en/coach/hc8442u-725125535496,male,410000404058,Coach,Coach sunglasses,HC8442U CCA00,/wcs/resources/store/10154/products/3074457345618730301/variants?pdpGroupByValue=HC8442U+CCA00_SUN&categoryId=3074457345626651849,False,29.99,"Introducing Coach CCA00, a cutting-edge fusion of style and substance. These square-shaped sunglasses feature solid green lenses that provide both style and protection from harmful UV rays. The matte transparent brown frames add an extra touch of sophistication to this already stylish design. Elevate your everyday look with Coach CCA00, where fashion meets function.",,"Introducing Coach CCA00, a cutting-edge fusion of style and substance. These square-shaped sunglasses feature solid green lenses that provide both style and protection from harmful UV rays. The matte transparent brown frames add an extra touch of sophistication to this already stylish design. Elevate your everyday look with Coach CCA00, where fashion meets function.",0,,,Polyamide,HC8442U,,(0-)_size,,, (0-)_size,Classic
69329c5bd842073f569912ab,3074457345618399730,https://www.sunglasshut.com/ca-en/coach/hc8264-725125013215,unisex,410000404058,Coach,Coach sunglasses,HC8264 L1083,/wcs/resources/store/10154/products/3074457345618399730/variants?pdpGroupByValue=HC8264+L1083_SUN&categoryId=3074457345626651849,False,29.99,"Elevate your look with Coach L1083 sunglasses. These square-shaped frames in black color, feature grey gradient polar lenses for a touch of sophistication and style. The polished finish adds an extra dimension to this already stylish pair. Crafted from premium quality materials and boasting a comfortable fit, these sunglasses are perfect for those who want to make a statement without being too flashy.",,"Elevate your look with Coach L1083 sunglasses. These square-shaped frames in black color, feature grey gradient polar lenses for a touch of sophistication and style. The polished finish adds an extra dimension to this already stylish pair. Crafted from premium quality materials and boasting a comfortable fit, these sunglasses are perfect for those who want to make a statement without being too flashy.",0,,,Cr39,HC8264,,(0-)_size,,, (0-)_size,Gradient
69329c5dd842073f569912ac,3074457345618398854,https://www.sunglasshut.com/ca-en/versace/ve2166-8053672469417,unisex,410000404058,Versace,Versace sunglasses,VE2166,/wcs/resources/store/10154/products/3074457345618398854/variants?pdpGroupByValue=VE2166_SUN&categoryId=3074457345626651843,False,29.99,"Experience the epitome of style with Versace VE2166 sunglasses. These pilot shape metal frames exude sophistication and elegance. The light grey gradient dark blue lenses provide versatile, everyday wear, while the pale gold color adds an extra touch of glamour to your look. Elevated by iconic Medusa head accents on temples and a decorative chain-inspired detail, these shades showcase timeless design craftsmanship for an enduring fashion statement.",,"Experience the epitome of style with Versace VE2166 sunglasses. These pilot shape metal frames exude sophistication and elegance. The light grey gradient dark blue lenses provide versatile, everyday wear, while the pale gold color adds an extra touch of glamour to your look. Elevated by iconic Medusa head accents on temples and a decorative chain-inspired detail, these shades showcase timeless design craftsmanship for an enduring fashion statement.",0,,,Polyamide,VE2166,,(0-)_size,,, (0-)_size,Gradient
69329c5ed842073f569912ad,3074457345618484508,https://www.sunglasshut.com/ca-en/coach/hc7111-725125125482,unisex,410000404058,Coach,Coach sunglasses,HC7111 L1128,/wcs/resources/store/10154/products/3074457345618484508/variants?pdpGroupByValue=HC7111+L1128_SUN&categoryId=3074457345626651849,False,29.99,"Coach L1128 sunglasses are a timeless pilot shape, with silver metal frame that offers both comfort and style. The dark grey gredient polar lenses provide optimal protection and clarity, while adding an element of sophistication to the overall design. With their pilot frame and metallic silver construction, these shades exude timeless elegance that will never go out of style.",,"Coach L1128 sunglasses are a timeless pilot shape, with silver metal frame that offers both comfort and style. The dark grey gredient polar lenses provide optimal protection and clarity, while adding an element of sophistication to the overall design. With their pilot frame and metallic silver construction, these shades exude timeless elegance that will never go out of style.",0,,,Cr39,HC7111,,(0-)_size,,, (0-)_size,Gradient
69329c60d842073f569912ae,3074457345618601757,https://www.sunglasshut.com/ca-en/coach/hc8335u-725125377645,unisex,410000404058,Coach,Coach sunglasses,HC8335U C7989,/wcs/resources/store/10154/products/3074457345618601757/variants?pdpGroupByValue=HC8335U+C7989_SUN&categoryId=3074457345626651849,False,29.99,"Experience the essence of Coach's iconic design with these exquisite C7989 sunglasses, a perfect embodiment of luxury and style. The solid violet lens color paired with transparent brown gradient frame exudes confidence and sophistication. Crafted from premium materials, the rectangle shape frame offers both comfort and durability for all day wear - seamlessly blending timeless elegance with contemporary flair through its vibrant violet solid lens.",,"Experience the essence of Coach's iconic design with these exquisite C7989 sunglasses, a perfect embodiment of luxury and style. The solid violet lens color paired with transparent brown gradient frame exudes confidence and sophistication. Crafted from premium materials, the rectangle shape frame offers both comfort and durability for all day wear - seamlessly blending timeless elegance with contemporary flair through its vibrant violet solid lens.",0,,,Polyamide Bio,HC8335U,,(0-)_size,,, (0-)_size,Classic
69329c61d842073f569912af,3074457345618487673,https://www.sunglasshut.com/ca-en/michael-kors/mk1067b-725125127554,unisex,410000404058,Michael Kors,Michael Kors sunglasses,MK1067B Corsica,/wcs/resources/store/10154/products/3074457345618487673/variants?pdpGroupByValue=MK1067B+Corsica_SUN&categoryId=3074457345626651873,False,29.99,"Embrace the glamorous side of life with Michael Kors Corsica sunglasses. These butterfly-shaped shades exude style and sophistication with their unique design featuring strass accents on a metal frame in light gold and black colors. The dark grey gredient lenses provide both style and protection, while allowing you to express your individuality through this iconic designer's collection. Elevated by a touch of luxury, these light gold/black frames are designed to turn heads wherever you go.",,"Embrace the glamorous side of life with Michael Kors Corsica sunglasses. These butterfly-shaped shades exude style and sophistication with their unique design featuring strass accents on a metal frame in light gold and black colors. The dark grey gredient lenses provide both style and protection, while allowing you to express your individuality through this iconic designer's collection. Elevated by a touch of luxury, these light gold/black frames are designed to turn heads wherever you go.",0,,,Polycarbonate,MK1067B,,(0-)_size,,, (0-)_size,Gradient
69329c63d842073f569912b0,3074457345618669549,https://www.sunglasshut.com/ca-en/ray-ban/rb3728-8056262017029,male,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB3728 Yevi Bio-Based,/wcs/resources/store/10154/products/3074457345618669549/variants?pdpGroupByValue=RB3728+Yevi+Bio-Based_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban Yevi Bio-Based is a new generation of sunglasses, featuring metal frames and an irregular shape. These stylish shades are designed to make a statement wherever you go. The gunmetal frame with pink lenses will add a touch of sophistication to your look while providing optimal protection from the sun's harmful rays. With their unique design, these sunglasses are perfect for anyone who wants to stand out from the crowd.",,"Ray-Ban Yevi Bio-Based is a new generation of sunglasses, featuring metal frames and an irregular shape. These stylish shades are designed to make a statement wherever you go. The gunmetal frame with pink lenses will add a touch of sophistication to your look while providing optimal protection from the sun's harmful rays. With their unique design, these sunglasses are perfect for anyone who wants to stand out from the crowd.",0,,,Polyamide Bio,RB3728,,(0-)_size,,, (0-)_size,Classic
69329c64d842073f569912b1,3074457345618391368,https://www.sunglasshut.com/ca-en/ray-ban/rb3483-713132410745,male,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB3483,/wcs/resources/store/10154/products/3074457345618391368/variants?pdpGroupByValue=RB3483_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban RB3483 sunglasses are a must-have for those looking to make a statement. The square gold metal frame paired with gradient light brown lenses will add an extra touch of sophistication to any outfit. These shades, designed with comfort in mind, feature comfortable earpieces and curved browline for added style points.",,"Ray-Ban RB3483 sunglasses are a must-have for those looking to make a statement. The square gold metal frame paired with gradient light brown lenses will add an extra touch of sophistication to any outfit. These shades, designed with comfort in mind, feature comfortable earpieces and curved browline for added style points.",0,,,Polycarbonate,RB3483,,(0-)_size,,, (0-)_size,Gradient
69329c66d842073f569912b2,3074457345618396484,https://www.sunglasshut.com/ca-en/maui-jim/mj000550-603429049119,unisex,410000404058,Maui Jim,Maui Jim sunglasses,437 Kaupo Gap,/wcs/resources/store/10154/products/3074457345618396484/variants?pdpGroupByValue=437+Kaupo+Gap_SUN&categoryId=3074457345626651852,False,29.99,"Maui Jim 437 KAUPO GAP is a versatile, everyday style that will keep you looking sharp. These matte black frames are paired with grey polar lenses to create a look that says business in the front, party in the back. The rectangle lenses provide optimal coverage and protection from harmful UV rays while maintaining an approachable style that complements any outfit. Engineered with patented lens technology for unparalleled clarity, these shades deliver both performance and fashion-forward aesthetics for an all-around winning combination.",,"Maui Jim 437 KAUPO GAP is a versatile, everyday style that will keep you looking sharp. These matte black frames are paired with grey polar lenses to create a look that says business in the front, party in the back. The rectangle lenses provide optimal coverage and protection from harmful UV rays while maintaining an approachable style that complements any outfit. Engineered with patented lens technology for unparalleled clarity, these shades deliver both performance and fashion-forward aesthetics for an all-around winning combination.",0,,,Polycarbonate,437,,(0-)_size,,, (0-)_size,Mirror & Flash
69329c67d842073f569912b3,3074457345618391778,https://www.sunglasshut.com/ca-en/ray-ban/rb4259-8053672602449,male,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB4259,/wcs/resources/store/10154/products/3074457345618391778/variants?pdpGroupByValue=RB4259_SUN&categoryId=3074457345626651857,False,29.99,"Ray-Ban RB4259 sunglasses are a stylish choice for those looking to make an impression. The lightweight phantos frames and classic b-15 lenses provide optimal comfort and coverage, while the key bridge adds an extra touch of uniqueness. These unisex sunglasses are available in both light havana and dark brown colors with a polished finish on the frame.",,"Ray-Ban RB4259 sunglasses are a stylish choice for those looking to make an impression. The lightweight phantos frames and classic b-15 lenses provide optimal comfort and coverage, while the key bridge adds an extra touch of uniqueness. These unisex sunglasses are available in both light havana and dark brown colors with a polished finish on the frame.",0,,,Polycarbonate,RB4259,,(0-)_size,,, (0-)_size,Classic
69329c69d842073f569912b4,3074457345618649174,https://www.sunglasshut.com/ca-en/fendi/fn000656-192337122972,male,410000404058,Fendi,Fendi sunglasses,FE40078I,/wcs/resources/store/10154/products/3074457345618649174/variants?pdpGroupByValue=FE40078I_SUN&categoryId=3074457345626651854,False,29.99,"Elevating the iconic Fendi style to new heights, FE40078I sunglasses embody the essence of luxury. The irregular black shiny frame, crafted from resilient yet comfortable acetate material, is paired with blue lenses for a striking contrast. These shades showcase an understated yet unmistakable design that seamlessly blends traditional craftsmanship and cutting-edge technology to create timeless styles that effortlessly complement any outfit.",,"Elevating the iconic Fendi style to new heights, FE40078I sunglasses embody the essence of luxury. The irregular black shiny frame, crafted from resilient yet comfortable acetate material, is paired with blue lenses for a striking contrast. These shades showcase an understated yet unmistakable design that seamlessly blends traditional craftsmanship and cutting-edge technology to create timeless styles that effortlessly complement any outfit.",0,,,Polyamide,FE40078I,,(0-)_size,,, (0-)_size,Classic
69329c6ad842073f569912b5,3074457345618707878,https://www.sunglasshut.com/ca-en/balenciaga/6e000197-889652502250,male,410000404058,Balenciaga,Balenciaga sunglasses,BB0007S,/wcs/resources/store/10154/products/3074457345618707878/variants?pdpGroupByValue=BB0007S_SUN&categoryId=3074457345626813826,False,29.99,"Introducing Balenciaga BB0007S sunglasses, a perfect embodiment of the brand's iconic aesthetic. The round frame shape crafted in tortoise color is paired with brown lenses, creating a timeless yet contemporary look that seamlessly integrates vintage charm and modern flair. Elevating your style effortlessly with its understated elegance, this unisex pair will add an extra touch of sophistication to any outfit.",,"Introducing Balenciaga BB0007S sunglasses, a perfect embodiment of the brand's iconic aesthetic. The round frame shape crafted in tortoise color is paired with brown lenses, creating a timeless yet contemporary look that seamlessly integrates vintage charm and modern flair. Elevating your style effortlessly with its understated elegance, this unisex pair will add an extra touch of sophistication to any outfit.",0,,,Polyamide Bio,BB0007S,,(0-)_size,,, (0-)_size,Classic
69329c6cd842073f569912b6,3074457345618398589,https://www.sunglasshut.com/ca-en/tom-ford/tr001029-889214029614,male,410000404058,Tom Ford,Tom Ford sunglasses,FT0711,/wcs/resources/store/10154/products/3074457345618398589/variants?pdpGroupByValue=FT0711_SUN&categoryId=3074457345626651841,False,29.99,"Discover Tom Ford FT0711 sunglasses, a captivating blend of modernity and sophistication. With their solid grey lenses and black shiny frame crafted from premium acetate, these rectangle-shaped shades exude timeless elegance. The iconic T on the temple adds an unmistakable touch of luxury to this exquisite design, making it a perfect choice for those who appreciate both style and substance.",,"Discover Tom Ford FT0711 sunglasses, a captivating blend of modernity and sophistication. With their solid grey lenses and black shiny frame crafted from premium acetate, these rectangle-shaped shades exude timeless elegance. The iconic T on the temple adds an unmistakable touch of luxury to this exquisite design, making it a perfect choice for those who appreciate both style and substance.",0,,,Polyamide,FT0711,,(0-)_size,,, (0-)_size,Classic
69329c6dd842073f569912b7,3074457345618669665,https://www.sunglasshut.com/ca-en/versace/ve4464f-8056262035702,male,410000404058,Versace,Versace sunglasses,VE4464F,/wcs/resources/store/10154/products/3074457345618669665/variants?pdpGroupByValue=VE4464F_SUN&categoryId=3074457345626651843,False,29.99,"Discover the new style of Versace sunglasses, a perfect blend of tradition and innovation. The VE4464F model boasts a unique design with its distinctive rectangle shape crafted from premium acetate material for added durability and comfort. Featuring dark grey lenses and havana blue frames, these sunglasses exude sophistication and elegance. Embrace the timeless allure of Versace with this exquisite fusion of past and present styles that effortlessly complements any outfit, making it an ideal choice for those who seek both functionality and fashion-forward flair in their accessories.",,"Discover the new style of Versace sunglasses, a perfect blend of tradition and innovation. The VE4464F model boasts a unique design with its distinctive rectangle shape crafted from premium acetate material for added durability and comfort. Featuring dark grey lenses and havana blue frames, these sunglasses exude sophistication and elegance. Embrace the timeless allure of Versace with this exquisite fusion of past and present styles that effortlessly complements any outfit, making it an ideal choice for those who seek both functionality and fashion-forward flair in their accessories.",0,,,Polyamide Bio,VE4464F,,(0-)_size,,, (0-)_size,Classic
69329c6fd842073f569912b8,3074457345618540798,https://www.sunglasshut.com/ca-en/gucci/gc001507-889652323503,unisex,410000404058,Gucci,Gucci sunglasses,GG0879S,/wcs/resources/store/10154/products/3074457345618540798/variants?pdpGroupByValue=GG0879S_SUN&categoryId=3074457345626651850,False,29.99,"Introducing Gucci GG0879S sunglasses, a perfect fusion of style and substance. The gold metal frame with brown gradient lenses exudes sophistication, while the rectangle shape adds an element of timeless elegance. These iconic shades embody the essence of craftsmanship and cutting-edge design that has defined Gucci's legacy for over 90 years.",,"Introducing Gucci GG0879S sunglasses, a perfect fusion of style and substance. The gold metal frame with brown gradient lenses exudes sophistication, while the rectangle shape adds an element of timeless elegance. These iconic shades embody the essence of craftsmanship and cutting-edge design that has defined Gucci's legacy for over 90 years.",0,,,Polyamide,GG0879S,,(0-)_size,,, (0-)_size,Gradient
69329c70d842073f569912b9,3074457345618629756,https://www.sunglasshut.com/ca-en/prada-linea-rossa/ps-51ys-8056597767880,male,410000404058,Prada Linea Rossa,Prada Linea Rossa sunglasses,PS 51YS,/wcs/resources/store/10154/products/3074457345618629756/variants?pdpGroupByValue=PS+51YS_SUN&categoryId=3074457345626651858,False,29.99,"Elevated style meets cutting-edge technology in Prada Linea Rossa PS 51YS, a pilot shape crafted in metal with gunmetal frame color. Featuring grey gradient lenses for an understated yet sophisticated aesthetic, these shades boast a polished finish for added allure. Embrace iconic Prada Linea Rossa design and embrace the future of sunglass fashion with this fusion of vintage appeal and modern flair.",,"Elevated style meets cutting-edge technology in Prada Linea Rossa PS 51YS, a pilot shape crafted in metal with gunmetal frame color. Featuring grey gradient lenses for an understated yet sophisticated aesthetic, these shades boast a polished finish for added allure. Embrace iconic Prada Linea Rossa design and embrace the future of sunglass fashion with this fusion of vintage appeal and modern flair.",0,,,Polyamide,PS,,(0-)_size,,, (0-)_size,Gradient
69329c72d842073f569912ba,3074457345618647737,https://www.sunglasshut.com/ca-en/costa-del-mar/6s9107-97963956994,male,410000404058,Costa,Costa sunglasses,6S9107 Mainsail,/wcs/resources/store/10154/products/3074457345618647737/variants?pdpGroupByValue=6S9107+Mainsail_SUN&categoryId=3074457345626651847,False,29.99,"Experience the pinnacle of sunglass design with Costa Mainsail. Featuring a sleek, matte black frame, these rectangle-shaped shades exude style and sophistication. The solid gray lenses provide optimal protection from harmful UV rays while maintaining an understated yet modern aesthetic. Crafted from durable materials for long-lasting wear, these sunglasses boast a comfortable fit that will quickly become your everyday go-to.",,"Experience the pinnacle of sunglass design with Costa Mainsail. Featuring a sleek, matte black frame, these rectangle-shaped shades exude style and sophistication. The solid gray lenses provide optimal protection from harmful UV rays while maintaining an understated yet modern aesthetic. Crafted from durable materials for long-lasting wear, these sunglasses boast a comfortable fit that will quickly become your everyday go-to.",0,,,Lightwave Glass,6S9107,,(0-)_size,,, (0-)_size,Classic
69329c73d842073f569912bb,3074457345618393042,https://www.sunglasshut.com/ca-en/oakley/oo9206-888392280121,male,410000404058,Oakley,Oakley sunglasses,OO9206 RadarLock® Path® (Low Bridge Fit),/wcs/resources/store/10154/products/3074457345618393042/variants?pdpGroupByValue=OO9206+RadarLock%C2%AE+Path%C2%AE+%28Low+Bridge+Fit%29_SUN&categoryId=3074457345626651863,False,29.99,"Oakley RadarLock® Path® (Low Bridge Fit) sunglasses are designed to let you reach your full potential. The shield lens shape and wide field of view will help you stay on track, while the low bridge fit provides a secure fit without pressure points that could slow you down. These shades feature prizm black lenses to enhance color and contrast for improved visibility, and come in a stylish polished black frame crafted from o matter material for all-day comfort with its lightweight design and resilient properties that maintain their original shape over time. Available with lens contrast enhancement technology.",,"Oakley RadarLock® Path® (Low Bridge Fit) sunglasses are designed to let you reach your full potential. The shield lens shape and wide field of view will help you stay on track, while the low bridge fit provides a secure fit without pressure points that could slow you down. These shades feature prizm black lenses to enhance color and contrast for improved visibility, and come in a stylish polished black frame crafted from o matter material for all-day comfort with its lightweight design and resilient properties that maintain their original shape over time. Available with lens contrast enhancement technology.",0,,,Polycarbonate,OO9206,,(0-)_size,,, (0-)_size,Mirror & Flash
69329c75d842073f569912bc,3074457345618707359,https://www.sunglasshut.com/ca-en/arnette/an4353-7895653327047,male,410000404058,Arnette,Arnette sunglasses,AN4353 Bubblewrap,/wcs/resources/store/10154/products/3074457345618707359/variants?pdpGroupByValue=AN4353+Bubblewrap_SUN&categoryId=3074457345626651840,False,29.99,"Arnette Bubblewrap are a comfortable and stylish choice for those who want to make a statement without being overly flashy. The pillow shape paired with dark grey lenses exude sophistication, while the solid color lenses adds some fun and youthful flair. With an understated black frame and polished finish, these versatile shades are perfect for any occasion.",,"Arnette Bubblewrap are a comfortable and stylish choice for those who want to make a statement without being overly flashy. The pillow shape paired with dark grey lenses exude sophistication, while the solid color lenses adds some fun and youthful flair. With an understated black frame and polished finish, these versatile shades are perfect for any occasion.",0,,,Polycarbonate,AN4353,,(0-)_size,,, (0-)_size,Classic
